Time,SL1_CVC1_DVH3_MT040.iRunningF,SL1_SOL_010.oRawOutput,SL1_SOL_011.oRawOutput,SL1_CVC1_DVH3.qRestraintEngaged,SL1_PIT_005.qInput,SL1_PIT_006.qInput,SL1_PIT_007.qInput
12-Jan-26 20:59:10,1,0,0,0,28.46952057,11.67315197,11.00843048
12-Jan-26 20:59:11,1,0,0,0,28.46952057,11.67315197,11.00843048
12-Jan-26 20:59:12,1,0,0,0,28.19714737,13.50194645,11.78664112
12-Jan-26 20:59:13,1,0,0,0,28.19714737,13.50194645,11.78664112
12-Jan-26 20:59:14,1,0,0,0,27.74319077,12.04928684,11.81906605
12-Jan-26 20:59:15,1,0,0,0,27.74319077,12.04928684,11.81906605
12-Jan-26 20:59:16,1,0,0,0,27.74319077,10.81712055,11.69747066
12-Jan-26 20:59:17,1,0,0,0,27.74319077,10.81712055,11.69747066
12-Jan-26 20:59:18,1,0,0,0,28.05447578,11.94552612,11.66504574
12-Jan-26 20:59:19,1,0,0,0,28.05447578,11.94552612,11.66504574
12-Jan-26 20:59:20,1,0,0,0,28.44358063,11.23216629,11.65693951
12-Jan-26 20:59:21,1,0,0,0,28.44358063,11.23216629,11.65693951
12-Jan-26 20:59:22,1,0,0,0,27.05577278,11.20622635,12.13521385
12-Jan-26 20:59:23,1,0,0,0,27.05577278,11.20622635,12.13521385
12-Jan-26 20:59:24,1,0,0,0,29.0012989,11.88067532,12.05415058
12-Jan-26 20:59:25,1,0,0,0,29.0012989,11.88067532,12.05415058
12-Jan-26 20:59:26,1,0,0,0,28.2749691,11.60830116,11.94876766
12-Jan-26 20:59:27,1,0,0,0,28.2749691,11.60830116,11.94876766
12-Jan-26 20:59:28,1,0,0,0,27.9118042,13.35927391,11.65693951
12-Jan-26 20:59:29,1,0,0,0,27.9118042,13.35927391,11.65693951
12-Jan-26 20:59:30,1,0,0,0,27.73022079,12.08819771,12.44325542
12-Jan-26 20:59:31,1,0,0,0,27.73022079,12.08819771,12.44325542
12-Jan-26 20:59:32,1,0,0,0,27.73022079,12.15304852,11.6812582
12-Jan-26 20:59:33,1,0,0,0,27.73022079,12.15304852,11.6812582
12-Jan-26 20:59:34,1,0,0,0,27.73022079,11.08949471,11.99740601
12-Jan-26 20:59:35,1,0,0,0,27.73022079,11.08949471,11.99740601
12-Jan-26 20:59:36,1,0,0,0,27.73022079,9.818417549,12.15142727
12-Jan-26 20:59:37,1,0,0,0,27.73022079,9.818417549,12.15142727
12-Jan-26 20:59:38,1,0,0,0,27.4578476,10.71335983,12.15142727
12-Jan-26 20:59:39,1,0,0,0,27.4578476,10.71335983,12.15142727
12-Jan-26 20:59:40,1,0,0,0,28.44358063,10.92088223,12.02172565
12-Jan-26 20:59:41,1,0,0,0,28.44358063,10.92088223,12.02172565
12-Jan-26 20:59:42,1,0,0,0,29.11802864,11.20622635,12.21627808
12-Jan-26 20:59:43,1,0,0,0,29.11802864,11.20622635,12.21627808
12-Jan-26 20:59:44,1,0,0,0,27.96368408,10.06485081,12.23249054
12-Jan-26 20:59:45,1,0,0,0,27.96368408,10.06485081,12.23249054
12-Jan-26 20:59:46,1,0,0,0,28.37873077,10.73929977,12.11089516
12-Jan-26 20:59:47,1,0,0,0,28.37873077,10.73929977,12.11089516
12-Jan-26 20:59:48,0,0,0,0,29.26070213,11.28404713,12.51621342
12-Jan-26 20:59:49,0,0,0,0,29.26070213,11.28404713,12.51621342
12-Jan-26 20:59:50,0,0,0,0,6.80933857,7.678339958,6.177042961
12-Jan-26 20:59:51,0,0,0,0,6.80933857,7.678339958,6.177042961
12-Jan-26 20:59:52,0,0,0,0,6.80933857,5.434500694,6.25
12-Jan-26 20:59:53,0,0,0,0,6.80933857,5.434500694,6.25
12-Jan-26 20:59:54,0,0,0,0,6.80933857,6.186770439,6.144617558
12-Jan-26 20:59:55,0,0,0,0,6.80933857,6.186770439,6.144617558
12-Jan-26 20:59:56,0,0,0,0,6.80933857,4.915694237,6.379701614
12-Jan-26 20:59:57,0,0,0,0,6.80933857,4.915694237,6.379701614
12-Jan-26 20:59:58,0,0,0,0,6.80933857,6.121919632,6.363489151
12-Jan-26 20:59:59,0,0,0,0,6.80933857,6.121919632,6.363489151
12-Jan-26 21:00:00,0,0,0,0,6.80933857,5.91439724,6.128404617
12-Jan-26 21:00:01,0,0,0,0,6.80933857,5.91439724,6.128404617
12-Jan-26 21:00:02,0,0,0,0,6.640726566,7.029831409,6.45265913
12-Jan-26 21:00:03,0,0,0,0,6.640726566,7.029831409,6.45265913
12-Jan-26 21:00:04,0,0,0,0,6.640726566,5.810635567,6.136511326
12-Jan-26 21:00:05,0,0,0,0,6.640726566,5.810635567,6.136511326
12-Jan-26 21:00:06,0,0,0,0,6.160830498,4.539559364,6.655317783
12-Jan-26 21:00:07,0,0,0,0,6.160830498,4.539559364,6.655317783
12-Jan-26 21:00:08,0,0,0,0,6.80933857,7.042801857,6.26621294
12-Jan-26 21:00:09,0,0,0,0,6.80933857,7.042801857,6.26621294
12-Jan-26 21:00:10,0,0,0,0,6.80933857,5.629053593,6.233787537
12-Jan-26 21:00:11,0,0,0,0,6.80933857,5.629053593,6.233787537
12-Jan-26 21:00:12,0,0,0,0,6.80933857,4.902723789,6.558041573
12-Jan-26 21:00:13,0,0,0,0,6.80933857,4.902723789,6.558041573
12-Jan-26 21:00:14,0,0,0,0,6.80933857,5.758755207,6.298638344
12-Jan-26 21:00:15,0,0,0,0,6.80933857,5.758755207,6.298638344
12-Jan-26 21:00:16,0,0,0,0,6.80933857,5.953307629,6.485084534
12-Jan-26 21:00:17,0,0,0,0,6.80933857,5.953307629,6.485084534
12-Jan-26 21:00:18,0,0,0,0,6.80933857,6.134890079,6.525616169
12-Jan-26 21:00:19,0,0,0,0,6.80933857,6.134890079,6.525616169
12-Jan-26 21:00:20,0,0,0,0,6.80933857,5.551232338,6.549935341
12-Jan-26 21:00:21,0,0,0,0,6.80933857,5.551232338,6.549935341
12-Jan-26 21:00:22,0,0,0,0,6.80933857,5.369649887,6.62289238
12-Jan-26 21:00:23,0,0,0,0,6.80933857,5.369649887,6.62289238
12-Jan-26 21:00:24,0,0,0,0,6.80933857,6.186770439,6.395914555
12-Jan-26 21:00:25,0,0,0,0,6.80933857,6.186770439,6.395914555
12-Jan-26 21:00:26,0,0,0,0,6.80933857,6.861219406,6.476978302
12-Jan-26 21:00:27,0,0,0,0,6.80933857,6.861219406,6.476978302
12-Jan-26 21:00:28,0,0,0,0,6.80933857,4.915694237,6.177042961
12-Jan-26 21:00:29,0,0,0,0,6.80933857,4.915694237,6.177042961
12-Jan-26 21:00:30,0,0,0,0,6.80933857,5.758755207,6.387808323
12-Jan-26 21:00:31,0,0,0,0,6.80933857,5.758755207,6.387808323
12-Jan-26 21:00:32,0,0,0,0,6.80933857,6.575875759,6.404020786
12-Jan-26 21:00:33,0,0,0,0,6.80933857,6.575875759,6.404020786
12-Jan-26 21:00:34,0,0,0,0,6.80933857,5.603113174,6.274319172
12-Jan-26 21:00:35,0,0,0,0,6.80933857,5.603113174,6.274319172
12-Jan-26 21:00:36,0,0,0,0,6.80933857,5.317769527,6.331063747
12-Jan-26 21:00:37,0,0,0,0,6.80933857,5.317769527,6.331063747
12-Jan-26 21:00:38,0,0,0,0,6.80933857,6.679636955,6.63910532
12-Jan-26 21:00:39,0,0,0,0,6.80933857,6.679636955,6.63910532
12-Jan-26 21:00:40,0,0,0,0,6.80933857,7.21141386,6.412127018
12-Jan-26 21:00:41,0,0,0,0,6.80933857,7.21141386,6.412127018
12-Jan-26 21:00:42,0,0,0,0,6.80933857,6.342412472,6.217574596
12-Jan-26 21:00:43,0,0,0,0,6.80933857,6.342412472,6.217574596
12-Jan-26 21:00:44,0,0,0,0,6.80933857,4.747081757,6.347276211
12-Jan-26 21:00:45,0,0,0,0,6.80933857,4.747081757,6.347276211
12-Jan-26 21:00:46,0,0,0,0,6.80933857,6.381323338,6.363489151
12-Jan-26 21:00:47,0,0,0,0,6.80933857,6.381323338,6.363489151
12-Jan-26 21:00:48,0,0,0,0,6.80933857,6.212710857,6.598573208
12-Jan-26 21:00:49,0,0,0,0,6.80933857,6.212710857,6.598573208
12-Jan-26 21:00:50,0,0,0,0,6.80933857,5.538262367,6.614786148
12-Jan-26 21:00:51,0,0,0,0,6.80933857,5.538262367,6.614786148
12-Jan-26 21:00:52,0,0,0,0,6.80933857,5.071336269,6.485084534
12-Jan-26 21:00:53,0,0,0,0,6.80933857,5.071336269,6.485084534
12-Jan-26 21:00:54,0,0,0,0,6.822309017,4.941634655,6.258106709
12-Jan-26 21:00:55,0,0,0,0,6.822309017,4.941634655,6.258106709
12-Jan-26 21:00:56,0,0,0,0,6.822309017,6.264591694,6.363489151
12-Jan-26 21:00:57,0,0,0,0,6.822309017,6.264591694,6.363489151
12-Jan-26 21:00:58,0,0,0,0,7.367055893,6.640726566,6.160830021
12-Jan-26 21:00:59,0,0,0,0,7.367055893,6.640726566,6.160830021
12-Jan-26 21:01:00,0,0,0,0,6.070039272,6.018158436,6.363489151
12-Jan-26 21:01:01,0,0,0,0,6.070039272,6.018158436,6.363489151
12-Jan-26 21:01:02,0,0,0,0,6.070039272,6.472114563,6.282425404
12-Jan-26 21:01:03,0,0,0,0,6.070039272,6.472114563,6.282425404
12-Jan-26 21:01:04,0,0,0,0,6.070039272,5.52529192,6.26621294
12-Jan-26 21:01:05,0,0,0,0,6.070039272,5.52529192,6.26621294
12-Jan-26 21:01:06,0,0,0,0,6.070039272,4.8638134,6.233787537
12-Jan-26 21:01:07,0,0,0,0,6.070039272,4.8638134,6.233787537
12-Jan-26 21:01:08,0,0,0,0,6.083009243,4.760052204,6.460765362
12-Jan-26 21:01:09,0,0,0,0,6.083009243,4.760052204,6.460765362
12-Jan-26 21:01:10,0,0,0,0,7.016861439,4.8638134,6.233787537
12-Jan-26 21:01:11,0,0,0,0,7.016861439,4.8638134,6.233787537
12-Jan-26 21:01:12,0,0,0,0,7.016861439,6.277561665,6.444552898
12-Jan-26 21:01:13,0,0,0,0,7.016861439,6.277561665,6.444552898
12-Jan-26 21:01:14,0,0,0,0,7.016861439,5.706874371,6.355382919
12-Jan-26 21:01:15,0,0,0,0,7.016861439,5.706874371,6.355382919
12-Jan-26 21:01:16,0,0,0,0,7.016861439,4.332036495,6.509403706
12-Jan-26 21:01:17,0,0,0,0,7.016861439,4.332036495,6.509403706
12-Jan-26 21:01:18,0,0,0,0,7.016861439,6.601816177,6.485084534
12-Jan-26 21:01:19,0,0,0,0,7.016861439,6.601816177,6.485084534
12-Jan-26 21:01:20,0,0,0,0,7.016861439,5.823606014,6.241893768
12-Jan-26 21:01:21,0,0,0,0,7.016861439,5.823606014,6.241893768
12-Jan-26 21:01:22,0,0,0,0,7.016861439,5.629053593,6.379701614
12-Jan-26 21:01:23,0,0,0,0,7.016861439,5.629053593,6.379701614
12-Jan-26 21:01:24,0,0,0,0,7.016861439,5.382620335,6.363489151
12-Jan-26 21:01:25,0,0,0,0,7.016861439,5.382620335,6.363489151
12-Jan-26 21:01:26,0,0,0,0,7.120622635,4.487678528,6.306744576
12-Jan-26 21:01:27,1,0,0,0,7.120622635,4.487678528,6.306744576
12-Jan-26 21:01:28,1,0,0,0,28.70298386,12.658885,11.72179031
12-Jan-26 21:01:29,1,0,0,0,28.70298386,12.658885,11.72179031
12-Jan-26 21:01:30,1,0,0,0,27.61348915,11.51751041,11.64072704
12-Jan-26 21:01:31,1,0,0,0,27.61348915,11.51751041,11.64072704
12-Jan-26 21:01:32,1,0,0,0,28.56031227,13.20363235,11.94066143
12-Jan-26 21:01:33,1,0,0,0,28.56031227,13.20363235,11.94066143
12-Jan-26 21:01:34,1,0,0,0,28.87159729,10.57068825,12.11089516
12-Jan-26 21:01:35,1,0,0,0,28.87159729,10.57068825,12.11089516
12-Jan-26 21:01:36,1,0,0,0,27.5486393,10.63553905,11.87581062
12-Jan-26 21:01:37,1,0,0,0,27.5486393,10.63553905,11.87581062
12-Jan-26 21:01:38,1,0,0,0,27.5486393,11.63424206,11.9325552
12-Jan-26 21:01:39,1,0,0,0,27.5486393,11.63424206,11.9325552
12-Jan-26 21:01:40,1,0,0,0,27.5486393,12.74967575,12.45136261
12-Jan-26 21:01:41,1,0,0,0,27.5486393,12.74967575,12.45136261
12-Jan-26 21:01:42,1,0,0,0,27.98962402,11.72503281,12.16763973
12-Jan-26 21:01:43,1,0,0,0,27.98962402,11.72503281,12.16763973
12-Jan-26 21:01:44,1,0,0,0,29.46822357,10.35019493,11.85149193
12-Jan-26 21:01:45,1,0,0,0,29.46822357,10.35019493,11.85149193
12-Jan-26 21:01:46,1,0,0,0,26.54993629,9.974060059,12.53242588
12-Jan-26 21:01:47,1,0,0,0,26.54993629,9.974060059,12.53242588
12-Jan-26 21:01:48,1,0,0,0,28.83268547,8.962387085,12.84046745
12-Jan-26 21:01:49,1,0,0,0,28.83268547,8.962387085,12.84046745
12-Jan-26 21:01:50,1,0,0,0,28.83268547,10.33722496,12.62970161
12-Jan-26 21:01:51,1,0,0,0,28.83268547,10.33722496,12.62970161
12-Jan-26 21:01:52,1,0,0,0,28.83268547,10.53177738,13.35927391
12-Jan-26 21:01:53,1,0,0,0,28.83268547,10.53177738,13.35927391
12-Jan-26 21:01:54,1,0,0,0,28.52140236,8.015564919,13.39169979
12-Jan-26 21:01:55,1,0,0,0,28.52140236,8.015564919,13.39169979
12-Jan-26 21:01:56,1,0,0,0,27.36705589,8.819714546,13.09987068
12-Jan-26 21:01:57,1,0,0,0,27.36705589,8.819714546,13.09987068
12-Jan-26 21:01:58,1,0,0,0,27.36705589,8.184176445,13.48897552
12-Jan-26 21:01:59,1,0,0,0,27.36705589,8.184176445,13.48897552
12-Jan-26 21:02:00,1,0,0,0,27.02983284,8.93644619,13.60246468
12-Jan-26 21:02:01,1,0,0,0,27.02983284,8.93644619,13.60246468
12-Jan-26 21:02:02,1,0,0,0,29.13100052,6.926070213,13.57814598
12-Jan-26 21:02:03,1,0,0,0,29.13100052,6.926070213,13.57814598
12-Jan-26 21:02:04,1,0,0,0,27.65240097,7.743190765,13.8618679
12-Jan-26 21:02:05,1,0,0,0,27.65240097,7.743190765,13.8618679
12-Jan-26 21:02:06,1,0,0,0,28.41764069,8.197146416,14.22665405
12-Jan-26 21:02:07,1,0,0,0,28.41764069,8.197146416,14.22665405
12-Jan-26 21:02:08,1,0,0,0,27.09468269,7.418936729,14.40499401
12-Jan-26 21:02:09,1,0,0,0,27.09468269,7.418936729,14.40499401
12-Jan-26 21:02:10,1,0,0,0,27.5486393,7.016861439,14.65629101
12-Jan-26 21:02:11,1,0,0,0,27.5486393,7.016861439,14.65629101
12-Jan-26 21:02:12,1,0,0,0,28.05447578,7.042801857,14.34824944
12-Jan-26 21:02:13,1,0,0,0,28.05447578,7.042801857,14.34824944
12-Jan-26 21:02:14,1,0,0,0,28.93644714,6.121919632,14.37256813
12-Jan-26 21:02:15,1,0,0,0,28.93644714,6.121919632,14.37256813
12-Jan-26 21:02:16,1,0,0,0,28.04150581,7.094682693,15.158885
12-Jan-26 21:02:17,1,0,0,0,28.04150581,7.094682693,15.158885
12-Jan-26 21:02:18,1,0,0,0,28.04150581,6.523994923,14.52658939
12-Jan-26 21:02:19,1,0,0,0,28.04150581,6.523994923,14.52658939
12-Jan-26 21:02:20,1,0,0,0,27.75616264,5.188067436,14.72924805
12-Jan-26 21:02:21,1,0,0,0,27.75616264,5.188067436,14.72924805
12-Jan-26 21:02:22,1,0,0,0,28.76783562,6.939040661,14.8427372
12-Jan-26 21:02:23,1,0,0,0,28.76783562,6.939040661,14.8427372
12-Jan-26 21:02:24,1,0,0,0,28.19714737,7.626459599,14.1131649
12-Jan-26 21:02:25,1,0,0,0,28.19714737,7.626459599,14.1131649
12-Jan-26 21:02:26,1,0,0,0,27.26329613,6.80933857,14.09695244
12-Jan-26 21:02:27,1,0,0,0,27.26329613,6.80933857,14.09695244
12-Jan-26 21:02:28,1,0,0,0,27.61348915,7.639429569,13.72406006
12-Jan-26 21:02:29,1,0,0,1,27.61348915,7.639429569,13.72406006
12-Jan-26 21:02:30,1,0,0,1,28.69001389,6.58884573,15.62905312
12-Jan-26 21:02:31,1,0,0,1,28.69001389,6.58884573,15.62905312
12-Jan-26 21:02:32,1,0,0,1,27.60051918,6.005188465,15.4993515
12-Jan-26 21:02:33,1,0,0,1,27.60051918,6.005188465,15.4993515
12-Jan-26 21:02:34,1,0,0,1,28.92347717,7.159533501,15.88035011
12-Jan-26 21:02:35,1,0,0,1,28.92347717,7.159533501,15.88035011
12-Jan-26 21:02:36,1,0,0,1,28.92347717,6.199740887,15.70201111
12-Jan-26 21:02:37,1,0,0,1,28.92347717,6.199740887,15.70201111
12-Jan-26 21:02:38,1,0,0,1,28.62516403,5.862516403,15.53177738
12-Jan-26 21:02:39,1,0,0,1,28.62516403,5.862516403,15.53177738
12-Jan-26 21:02:40,1,0,0,1,27.75616264,5.91439724,15.59662819
12-Jan-26 21:02:41,1,0,0,1,27.75616264,5.91439724,15.59662819
12-Jan-26 21:02:42,1,0,0,1,28.58625221,6.264591694,15.61284065
12-Jan-26 21:02:43,1,0,0,1,28.58625221,6.264591694,15.61284065
12-Jan-26 21:02:44,1,0,0,1,28.58625221,6.108949661,15.43450069
12-Jan-26 21:02:45,1,0,0,1,28.58625221,6.108949661,15.43450069
12-Jan-26 21:02:46,1,0,0,1,28.50843239,6.640726566,15.53988361
12-Jan-26 21:02:47,1,0,0,1,28.50843239,6.640726566,15.53988361
12-Jan-26 21:02:48,1,0,0,1,27.89883423,6.80933857,15.51556492
12-Jan-26 21:02:49,1,0,0,1,27.89883423,6.80933857,15.51556492
12-Jan-26 21:02:50,1,0,0,1,27.09468269,6.212710857,15.71822357
12-Jan-26 21:02:51,1,0,0,1,27.09468269,6.212710857,15.71822357
12-Jan-26 21:02:52,1,0,0,1,27.65240097,5.810635567,15.53988361
12-Jan-26 21:02:53,1,0,0,1,27.65240097,5.810635567,15.53988361
12-Jan-26 21:02:54,1,0,0,1,28.50843239,6.355382919,15.50745773
12-Jan-26 21:02:55,1,0,0,1,28.50843239,6.355382919,15.50745773
12-Jan-26 21:02:56,1,0,0,1,27.58754921,7.444877148,15.33722496
12-Jan-26 21:02:57,1,0,0,1,27.58754921,7.444877148,15.33722496
12-Jan-26 21:02:58,1,0,0,1,28.02853584,6.822309017,15.29669285
12-Jan-26 21:02:59,1,0,0,1,28.02853584,6.822309017,15.29669285
12-Jan-26 21:03:00,1,0,0,1,28.87159729,6.770428181,15.62094688
12-Jan-26 21:03:01,1,0,0,1,28.87159729,6.770428181,15.62094688
12-Jan-26 21:03:02,1,0,0,1,28.26199913,6.018158436,15.23184204
12-Jan-26 21:03:03,1,0,0,1,28.26199913,6.018158436,15.23184204
12-Jan-26 21:03:04,1,0,0,1,28.22308731,7.003891468,15.19941711
12-Jan-26 21:03:05,1,0,0,1,28.22308731,7.003891468,15.19941711
12-Jan-26 21:03:06,1,0,0,1,27.56160927,6.744487762,15.33722496
12-Jan-26 21:03:07,1,0,0,1,27.56160927,6.744487762,15.33722496
12-Jan-26 21:03:08,1,0,0,1,27.56160927,6.75745821,15.13456535
12-Jan-26 21:03:09,1,0,0,1,27.56160927,6.75745821,15.13456535
12-Jan-26 21:03:10,1,0,0,1,27.56160927,6.446174145,15.7263298
12-Jan-26 21:03:11,1,0,0,1,27.56160927,6.446174145,15.7263298
12-Jan-26 21:03:12,1,0,0,1,27.56160927,6.199740887,15.53988361
12-Jan-26 21:03:13,1,0,0,1,27.56160927,6.199740887,15.53988361
12-Jan-26 21:03:14,1,0,0,1,27.56160927,5.888456821,15.7506485
12-Jan-26 21:03:15,1,0,0,1,27.56160927,5.888456821,15.7506485
12-Jan-26 21:03:16,1,0,0,1,27.84695244,6.225681305,15.64526653
12-Jan-26 21:03:17,1,0,0,1,27.84695244,6.225681305,15.64526653
12-Jan-26 21:03:18,1,0,0,1,28.4565506,6.018158436,15.69390392
12-Jan-26 21:03:19,1,0,0,1,28.4565506,6.018158436,15.69390392
12-Jan-26 21:03:20,1,0,0,1,28.4565506,4.837872982,17.1125164
12-Jan-26 21:03:21,1,0,0,1,28.4565506,4.837872982,17.1125164
12-Jan-26 21:03:22,1,1,0,1,28.2749691,14.79896259,18.43385315
12-Jan-26 21:03:23,1,1,0,1,28.2749691,14.79896259,18.43385315
12-Jan-26 21:03:24,1,1,0,1,59.55901718,32.21789932,32.89559174
12-Jan-26 21:03:25,1,1,0,1,59.55901718,32.21789932,32.89559174
12-Jan-26 21:03:26,1,1,0,1,61.97146606,33.69649887,34.73573303
12-Jan-26 21:03:27,1,1,0,1,61.97146606,33.69649887,34.73573303
12-Jan-26 21:03:28,1,1,0,1,65.12322235,33.92996216,35.14915848
12-Jan-26 21:03:29,1,0,0,1,65.12322235,33.92996216,35.14915848
12-Jan-26 21:03:30,1,0,0,1,29.52010536,31.89364624,42.42866516
12-Jan-26 21:03:31,1,0,0,1,29.52010536,31.89364624,42.42866516
12-Jan-26 21:03:32,1,0,0,1,28.80674553,31.95849609,43.498703
12-Jan-26 21:03:33,1,0,0,1,28.80674553,31.95849609,43.498703
12-Jan-26 21:03:34,1,0,0,1,27.80804253,31.67315292,42.20979309
12-Jan-26 21:03:35,1,0,0,1,27.80804253,31.67315292,42.20979309
12-Jan-26 21:03:36,1,0,0,1,29.07911873,29.90921021,41.81258011
12-Jan-26 21:03:37,1,0,0,1,29.07911873,29.90921021,41.81258011
12-Jan-26 21:03:38,1,0,0,1,29.07911873,31.59533119,40.85603333
12-Jan-26 21:03:39,1,0,0,1,28.71595383,31.59533119,40.85603333
12-Jan-26 21:03:40,1,0,0,1,28.71595383,30.94682312,41.62613678
12-Jan-26 21:03:41,1,0,0,1,28.71595383,30.94682312,41.62613678
12-Jan-26 21:03:42,1,0,0,1,28.52140236,30.83009148,41.14786148
12-Jan-26 21:03:43,1,0,0,1,28.52140236,30.83009148,41.14786148
12-Jan-26 21:03:44,1,0,0,1,28.88456726,31.06355476,40.5236702
12-Jan-26 21:03:45,1,0,0,1,28.88456726,31.06355476,40.5236702
12-Jan-26 21:03:46,1,0,0,1,29.16991043,30.54474831,40.85603333
12-Jan-26 21:03:47,1,0,0,1,29.16991043,30.54474831,40.85603333
12-Jan-26 21:03:48,1,0,0,1,28.83268547,31.01167488,40.79117966
12-Jan-26 21:03:49,1,0,0,1,28.83268547,31.01167488,40.79117966
12-Jan-26 21:03:50,1,0,0,1,27.56160927,29.10505867,40.0453949
12-Jan-26 21:03:51,1,0,0,1,27.56160927,29.10505867,40.0453949
12-Jan-26 21:03:52,1,0,0,1,28.33981895,30.20752335,39.98865128
12-Jan-26 21:03:53,1,0,0,1,28.33981895,30.20752335,39.98865128
12-Jan-26 21:03:54,1,0,0,1,28.33981895,29.39040375,39.75356674
12-Jan-26 21:03:55,1,0,0,1,28.33981895,29.39040375,39.75356674
12-Jan-26 21:03:56,1,0,0,1,28.33981895,28.35278893,39.60765457
12-Jan-26 21:03:57,1,0,0,1,28.33981895,28.35278893,39.60765457
12-Jan-26 21:03:58,1,0,0,1,28.33981895,29.3644619,39.46173859
12-Jan-26 21:03:59,1,0,0,1,28.33981895,29.3644619,39.46173859
12-Jan-26 21:04:00,1,0,0,1,28.33981895,29.96109009,39.36446381
12-Jan-26 21:04:01,1,0,0,1,28.48249054,29.96109009,39.36446381
12-Jan-26 21:04:02,1,0,0,1,28.48249054,28.98832703,39.3158226
12-Jan-26 21:04:03,1,0,0,1,28.48249054,28.98832703,39.3158226
12-Jan-26 21:04:04,1,0,0,1,27.56160927,28.83268547,38.82944489
12-Jan-26 21:04:05,1,0,0,1,27.56160927,28.83268547,38.82944489
12-Jan-26 21:04:06,1,0,0,1,28.56031227,28.1841774,38.87808228
12-Jan-26 21:04:07,1,0,0,1,28.56031227,28.1841774,38.87808228
12-Jan-26 21:04:08,1,0,0,1,28.32684898,28.28793907,38.10797882
12-Jan-26 21:04:09,1,0,0,1,28.32684898,28.28793907,38.10797882
12-Jan-26 21:04:10,1,0,0,1,28.04150581,28.05447578,38.17282867
12-Jan-26 21:04:11,1,0,0,1,28.04150581,28.05447578,38.17282867
12-Jan-26 21:04:12,1,0,0,1,28.65110397,29.83138847,37.77561569
12-Jan-26 21:04:13,1,0,0,1,28.65110397,29.83138847,37.77561569
12-Jan-26 21:04:14,1,0,0,1,28.67704391,27.9118042,37.53242493
12-Jan-26 21:04:15,1,0,0,1,28.67704391,27.9118042,37.53242493
12-Jan-26 21:04:16,1,0,0,1,27.53566933,29.06614876,37.49189377
12-Jan-26 21:04:17,1,0,0,1,27.53566933,29.06614876,37.49189377
12-Jan-26 21:04:18,1,0,0,1,27.57457924,27.57457924,37.20006561
12-Jan-26 21:04:19,1,0,0,1,27.57457924,27.57457924,37.20006561
12-Jan-26 21:04:20,1,0,0,1,26.99092102,27.26329613,37.0460434
12-Jan-26 21:04:21,1,0,0,1,26.99092102,27.26329613,37.0460434
12-Jan-26 21:04:22,1,0,0,1,27.83398247,27.87289429,37.36219406
12-Jan-26 21:04:23,1,0,0,1,27.83398247,27.87289429,37.36219406
12-Jan-26 21:04:24,1,0,0,1,27.83398247,27.69131088,36.93255615
12-Jan-26 21:04:25,1,0,0,1,27.83398247,27.69131088,36.93255615
12-Jan-26 21:04:26,1,0,0,1,27.83398247,28.31387901,36.48670578
12-Jan-26 21:04:27,1,0,0,1,27.83398247,28.31387901,36.48670578
12-Jan-26 21:04:28,1,0,0,1,27.52269936,26.2775631,36.33268738
12-Jan-26 21:04:29,0,0,0,1,27.52269936,26.2775631,36.33268738
12-Jan-26 21:04:30,0,0,0,1,9.896239281,27.75616264,36.15434647
12-Jan-26 21:04:31,0,0,0,1,9.896239281,27.75616264,36.15434647
12-Jan-26 21:04:32,0,0,0,1,6.264591694,28.56031227,36.17055893
12-Jan-26 21:04:33,0,0,0,1,6.264591694,28.56031227,36.17055893
12-Jan-26 21:04:34,0,0,0,1,6.381323338,26.47211456,35.77334595
12-Jan-26 21:04:35,0,0,0,1,6.381323338,26.47211456,35.77334595
12-Jan-26 21:04:36,0,0,0,1,6.783398628,28.30090904,35.47341156
12-Jan-26 21:04:37,0,0,0,1,6.783398628,28.30090904,35.47341156
12-Jan-26 21:04:38,0,0,0,1,6.783398628,26.0051899,35.27885818
12-Jan-26 21:04:39,0,0,0,1,6.783398628,26.0051899,35.27885818
12-Jan-26 21:04:40,0,0,0,1,6.783398628,25.81063652,35.14105225
12-Jan-26 21:04:41,0,0,0,1,6.783398628,25.81063652,35.14105225
12-Jan-26 21:04:42,0,0,0,1,6.783398628,25.99221802,34.70330811
12-Jan-26 21:04:43,0,0,0,1,6.783398628,25.99221802,34.70330811
12-Jan-26 21:04:44,0,0,0,1,6.783398628,25.8625164,34.68709564
12-Jan-26 21:04:45,0,0,0,1,6.783398628,25.8625164,34.68709564
12-Jan-26 21:04:46,0,0,0,1,6.783398628,25.5901432,34.59792709
12-Jan-26 21:04:47,0,0,0,1,6.783398628,25.5901432,34.59792709
12-Jan-26 21:04:48,0,0,0,1,6.783398628,25.52529335,34.14397049
12-Jan-26 21:04:49,0,0,0,1,6.783398628,25.52529335,34.14397049
12-Jan-26 21:04:50,0,0,0,1,6.783398628,25.56420326,33.97373581
12-Jan-26 21:04:51,0,0,0,1,6.783398628,25.56420326,33.97373581
12-Jan-26 21:04:52,0,0,0,1,6.783398628,25.57717323,34.12775803
12-Jan-26 21:04:53,0,0,0,1,6.783398628,25.57717323,34.12775803
12-Jan-26 21:04:54,0,0,0,1,6.783398628,24.79896355,33.75486374
12-Jan-26 21:04:55,0,0,0,1,6.783398628,24.79896355,33.75486374
12-Jan-26 21:04:56,0,0,0,1,6.744487762,25.90142822,33.43061066
